session_id,msisdn,package_code,used_imei,session_time,network_type,payload_mb
CDR000075795,85269974716,PKG-004,350000000885994,2023-06-22 02:55:00,4G,1033.77
CDR000075796,82225379895,PKG-007,350000000001724,2023-06-07 03:45:00,3G,1232.96
CDR000075797,82138244540,PKG-005,350000000006717,2023-05-31 22:09:00,4G,1920.66
CDR000075799,85265191465,PKG-002,350000000608008,2023-08-01 19:48:00,5G,640.52
CDR000075800,82291966634,PKG-005,350000000003133,2023-03-26 19:55:00,4G,791.27
CDR000075801,85248513515,PKG-001,350000000913036,2023-08-27 08:32:00,4G,410.42
CDR000075802,82245230042,PKG-003,350000000003273,2023-03-02 17:23:00,4G,1166.31
CDR000075803,82115919831,PKG-003,350000000005804,2023-06-03 18:03:00,4G,358.32
CDR000075804,81213147111,PKG-005,350000000324044,2023-05-03 17:09:00,4G,1674.18
CDR000075805,82264662011,PKG-002,350000000005060,2023-11-02 19:52:00,4G,528.01
CDR000075806,82288468231,PKG-003,350000000031440,2023-08-27 15:00:00,4G,1785.81
CDR000075807,85283510152,PKG-002,350000000004574,2023-08-25 20:20:00,4G,2012.64
CDR000075808,85294399128,PKG-009,350000009999999,2023-06-06 22:58:00,4G,229.1
CDR000075809,81247950277,PKG-006,350000000003476,2023-03-23 21:06:00,3G,1675.96
CDR000075810,85263919945,PKG-006,350000000004618,2023-09-01 17:44:00,4G,1787.13
CDR000075811,81167553738,PKG-008,350000000001234,2023-09-25 10:45:00,4G,959.79
CDR000075812,81237928513,PKG-006,350000000003408,2023-09-24 20:07:00,4G,553.04
CDR000075813,81126994761,PKG-001,350000000005735,2023-06-28 16:20:00,4G,1370.34
CDR000075814,85241548379,PKG-004,350000000596910,2023-11-03 16:58:00,4G,1569.47
CDR000075815,82139659781,PKG-010,350000000001592,2023-07-02 04:29:00,4G,1752.48
CDR000075816,81298994054,PKG-007,350000000716446,2023-05-10 06:28:00,4G,1790.0
CDR000075817,82120834681,PKG-006,350000000412986,2023-02-25 04:56:00,3G,621.59
CDR000075818,82269648963,PKG-002,350000000004589,2023-03-04 13:45:00,4G,992.56
CDR000075819,81187993303,PKG-009,350000000001841,2023-08-24 22:55:00,4G,1842.31
CDR000075820,81232227809,PKG-002,350000000008748,2023-09-25 22:40:00,4G,1560.48
CDR000075821,81118588340,PKG-009,350000000003718,2023-11-14 12:14:00,4G,1498.78
CDR000075822,81131281717,PKG-010,350000009999999,2023-07-08 11:50:00,4G,743.59
CDR000075823,82183508907,PKG-008,350000000008698,2023-11-01 04:11:00,4G,1714.41
CDR000075824,85294017128,PKG-009,350000000231448,2023-01-13 09:32:00,4G,1613.84
CDR000075825,81230126202,PKG-008,350000000001486,2023-10-20 13:28:00,4G,1918.67
CDR000075826,82251219323,PKG-007,350000000004230,2023-03-23 04:19:00,4G,1742.34
CDR000075827,85295702509,PKG-008,350000000002471,2023-08-22 05:55:00,5G,1603.22
CDR000075828,85284302116,PKG-002,350000000001101,2023-01-08 09:44:00,4G,782.66
CDR000075829,82137305687,PKG-005,350000000001270,2023-10-14 16:01:00,4G,755.25
CDR000075830,81168916850,PKG-003,350000000808503,2023-06-10 08:27:00,4G,1441.83
CDR000075831,82275164054,PKG-008,350000000405846,2023-07-19 05:10:00,3G,1992.96
CDR000075832,82199731417,PKG-005,350000000007710,2023-08-18 17:20:00,4G,929.95
CDR000075833,81196762724,PKG-001,350000000002595,2023-05-26 00:45:00,5G,1230.34
CDR000075834,82296703272,PKG-009,350000000007175,2023-04-24 06:02:00,5G,1820.83
CDR000075835,81229729655,PKG-004,350000000003540,2023-07-17 18:17:00,4G,117.59
CDR000075836,82298347340,PKG-010,350000000266069,2023-03-25 00:47:00,4G,623.92
CDR000075837,82259746906,PKG-002,350000009999999,2023-07-14 11:49:00,3G,261.82
CDR000075838,82172402433,PKG-003,350000000003981,2023-04-16 03:19:00,4G,1591.17
CDR000075839,82256842453,PKG-008,350000000002166,2023-01-11 19:40:00,4G,2006.68
CDR000075840,82154985142,PKG-010,350000000005179,2023-07-09 18:14:00,4G,1572.27
CDR000075841,82140180080,PKG-008,350000000002079,2023-09-11 14:26:00,4G,643.93
CDR000075842,81117539908,PKG-003,350000000008625,2023-05-07 04:18:00,3G,1180.72
CDR000075843,81110693779,PKG-006,350000000666899,2023-08-29 13:54:00,5G,1493.98
CDR000075844,82195521577,PKG-007,350000000008129,2023-07-28 16:58:00,3G,240.89
CDR000075845,81174758354,PKG-006,350000000006053,2023-03-11 07:56:00,4G,941.91
CDR000075847,81119135604,PKG-010,350000000006345,2023-06-22 11:22:00,4G,1142.49
CDR000075848,85225305608,PKG-003,350000000006382,2023-04-29 21:06:00,4G,1218.38
CDR000075849,81211519955,PKG-010,350000000005257,2023-06-18 01:35:00,4G,1805.36
CDR000075850,81151764820,PKG-001,350000009999999,2023-01-27 20:38:00,4G,140.34
CDR000075851,81112908663,PKG-010,350000000077566,2023-11-24 00:31:00,4G,1087.06
CDR000075852,82184342989,PKG-009,350000000002431,2023-04-10 01:08:00,4G,1751.3
CDR000075853,85269283616,PKG-009,350000000005895,2023-10-18 01:51:00,4G,370.86
CDR000075854,81265522483,PKG-008,350000000841198,2023-05-22 00:04:00,4G,1997.67
CDR000075855,81181814920,PKG-010,350000000003574,2023-10-07 00:31:00,4G,106.48
CDR000075856,82234546466,PKG-009,350000000008073,2023-02-27 12:04:00,5G,1647.49
CDR000075857,82198694311,PKG-004,350000000004252,2023-03-17 13:34:00,4G,501.77
CDR000075858,85243803340,PKG-009,350000000720386,2023-08-06 02:39:00,4G,1997.6
CDR000075859,82223170524,PKG-002,350000000056089,2023-04-24 18:06:00,4G,1519.41
CDR000075860,85261748754,PKG-003,350000000006081,2023-03-22 17:05:00,4G,1882.83
CDR000075861,81189736559,PKG-006,350000000001503,2023-06-12 12:42:00,4G,33.03
CDR000075862,81250884168,PKG-002,350000000006347,2023-09-13 05:29:00,4G,1533.86
CDR000075863,82219338961,PKG-006,350000000004068,2023-08-20 09:46:00,4G,857.82
CDR000075864,81223469573,PKG-003,350000000001376,2023-06-27 07:23:00,4G,1968.06
CDR000075865,82151434035,PKG-004,350000000003733,2023-09-21 18:33:00,4G,256.35
CDR000075866,81292849661,PKG-001,350000000889925,2023-10-04 14:29:00,4G,472.81
CDR000075867,81275608050,PKG-006,350000000815309,2023-03-19 20:41:00,4G,462.12
CDR000075868,85288556865,PKG-004,350000000002535,2023-11-20 08:16:00,4G,1433.54
CDR000075869,85236680185,PKG-001,350000000002647,2023-01-27 09:44:00,5G,1992.21
CDR000075870,81158276936,PKG-009,350000000756194,2023-09-29 14:58:00,4G,1486.49
CDR000075871,82262285657,PKG-002,350000009999999,2023-05-12 21:16:00,4G,304.9
CDR000075872,81183593452,PKG-010,350000000007983,2023-02-21 21:55:00,4G,809.43
CDR000075873,81193742070,PKG-001,350000000008635,2023-08-01 16:53:00,4G,2009.03
CDR000075874,82222428303,PKG-008,350000000738201,2023-05-26 01:58:00,4G,2040.0
CDR000075875,82242609397,PKG-008,350000000003643,2023-10-05 01:30:00,3G,1285.37
CDR000075876,82154390430,PKG-009,350000000006318,2023-08-16 09:50:00,3G,224.79
CDR000075877,81155330056,PKG-003,350000000004370,2023-09-23 07:27:00,4G,1531.02
CDR000075878,85256330125,PKG-003,350000000008397,2023-08-25 09:16:00,4G,1352.41
CDR000075879,82198170995,PKG-007,350000000931851,2023-09-13 18:15:00,3G,916.56
CDR000075880,82141898167,PKG-003,350000000006010,2023-07-28 21:53:00,3G,959.41
CDR000075881,85210746647,PKG-005,350000000006006,2023-11-20 17:53:00,4G,118.82
CDR000075882,81187886888,PKG-005,350000000004121,2023-04-11 13:48:00,4G,545.6
CDR000075883,82141156638,PKG-004,350000000001614,2023-08-14 13:49:00,5G,1368.49
CDR000075884,81121355082,PKG-001,350000000003706,2023-03-08 03:27:00,4G,915.44
CDR000075885,82289076398,PKG-002,350000000004361,2023-09-06 08:08:00,3G,1961.53
CDR000075886,81192957528,PKG-006,350000000006748,2023-11-30 13:57:00,3G,430.49
CDR000075887,82150649125,PKG-006,350000000005262,2023-04-05 10:51:00,4G,49.09
CDR000075888,82210012868,PKG-001,350000000004305,2023-10-05 00:54:00,4G,1280.04
CDR000075889,81161706316,PKG-010,350000009999999,2023-07-17 13:16:00,3G,645.49
CDR000075890,85211232220,PKG-009,350000000958927,2023-02-19 15:56:00,5G,1689.54
CDR000075891,82171102980,PKG-010,350000000004233,2023-12-05 18:17:00,4G,1301.71
CDR000075892,82220226498,PKG-005,350000000008147,2023-06-27 15:29:00,4G,1462.97
CDR000075893,81195974963,PKG-009,350000000003178,2023-04-05 02:07:00,4G,1567.13
CDR000075894,85288232102,PKG-009,350000000007997,2023-02-07 18:15:00,3G,1761.63
CDR000075895,85221609102,PKG-009,350000000553778,2023-07-10 09:07:00,4G,973.47
CDR000075896,85257030129,PKG-001,350000000560354,2023-03-01 13:34:00,4G,643.17
CDR000075897,82111596526,PKG-007,350000000007670,2023-05-23 20:48:00,5G,1097.17
CDR000075898,81286630285,PKG-007,350000000003019,2023-02-06 04:08:00,3G,1265.97
CDR000075899,85281704159,PKG-004,350000000008422,2023-11-24 13:36:00,4G,1597.8
CDR000075900,81184897748,PKG-003,350000000958953,2023-09-04 09:21:00,4G,2012.06
CDR000075901,85227259448,PKG-005,350000000005937,2023-09-03 17:06:00,4G,455.08
CDR000075902,85227259269,PKG-009,350000000077109,2023-07-26 20:12:00,4G,714.97
CDR000075903,81152417032,PKG-003,350000000573853,2023-07-19 14:05:00,3G,988.33
CDR000075904,85214122566,PKG-004,350000000001546,2023-10-17 20:07:00,4G,218.08
CDR000075905,81237371446,PKG-010,350000000004832,2023-10-19 04:48:00,4G,1892.46
CDR000075906,85283165590,PKG-009,350000000001960,2023-03-02 03:58:00,5G,265.53
CDR000075907,82229879944,PKG-002,350000000008165,2023-10-09 09:42:00,4G,1355.28
CDR000075908,82297293932,PKG-006,350000000773025,2023-08-21 21:49:00,4G,483.98
CDR000075909,81182331966,PKG-010,350000009999999,2023-10-19 02:02:00,4G,1681.47
CDR000075910,85292799976,PKG-003,350000000599855,2023-04-26 07:43:00,4G,1867.97
CDR000075911,81167217337,PKG-008,350000000004203,2023-07-25 10:31:00,4G,1311.86
CDR000075912,81262795629,PKG-003,350000000113044,2023-04-26 19:40:00,5G,917.52
CDR000075913,81193292708,PKG-002,350000000008781,2023-06-21 09:12:00,3G,2016.2
CDR000075914,85283246259,PKG-002,350000000594357,2023-09-16 09:37:00,4G,291.91
CDR000075915,81151353689,PKG-009,350000000006890,2023-05-31 15:30:00,4G,620.0
CDR000075916,82290194707,PKG-003,350000000003753,2023-02-09 14:37:00,4G,2013.66
CDR000075917,85252987513,PKG-002,350000000007347,2023-01-31 08:55:00,4G,93.03
CDR000075918,85219346563,PKG-006,350000000005854,2023-05-19 07:02:00,4G,180.87
CDR000075919,85266099912,PKG-009,350000000628722,2023-03-18 02:10:00,4G,398.19
CDR000075920,85280821695,PKG-006,350000000506014,2023-05-04 15:01:00,4G,200.82
CDR000075921,81156084970,PKG-009,350000000008486,2023-05-01 04:48:00,4G,1883.09
CDR000075922,81287678185,PKG-001,350000000003617,2023-09-30 11:37:00,4G,1235.51
CDR000075923,81275941119,PKG-008,350000000001686,2023-02-17 07:54:00,5G,383.39
CDR000075924,82292113822,PKG-007,350000000004151,2023-09-03 01:52:00,3G,228.45
CDR000075925,82217611691,PKG-006,350000009999999,2023-06-02 18:18:00,5G,1837.03
CDR000075926,85230598991,PKG-007,350000000008116,2023-06-21 05:23:00,3G,1288.22
CDR000075927,81279160964,PKG-007,350000009999999,2023-02-17 03:39:00,4G,719.29
CDR000075928,82212672661,PKG-004,350000000004519,2023-12-12 00:20:00,5G,1645.11
CDR000075929,81289680084,PKG-005,350000000006226,2023-03-17 09:05:00,4G,959.88
CDR000075930,81183357497,PKG-010,350000000008371,2023-02-22 13:49:00,4G,365.23
CDR000075931,82246456657,PKG-002,350000000006433,2023-02-19 08:40:00,5G,253.29
CDR000075932,82270865347,PKG-008,350000000004989,2023-02-20 00:55:00,4G,1359.29
CDR000075933,85296631600,PKG-001,350000000006032,2023-01-11 09:16:00,4G,1451.25
CDR000075934,81159827025,PKG-003,350000000004896,2023-08-19 05:29:00,4G,1783.22
CDR000075935,85269565815,PKG-004,350000000478035,2023-08-25 04:09:00,5G,240.09
CDR000075936,81147060751,PKG-002,350000000005006,2023-07-20 20:56:00,3G,504.74
CDR000075937,82222626478,PKG-008,350000000002317,2023-07-31 02:29:00,4G,619.51
CDR000075938,82259841960,PKG-004,350000000006240,2023-06-19 04:50:00,4G,2010.74
CDR000075939,82218848916,PKG-008,350000000003345,2023-11-15 08:43:00,4G,1388.2
CDR000075940,85238649892,PKG-010,350000000350156,2023-08-24 16:16:00,4G,817.25
CDR000075941,85292758272,PKG-004,350000000003316,2023-07-16 04:34:00,5G,420.55
CDR000075942,81194867545,PKG-006,350000000006406,2023-09-13 13:44:00,5G,86.8
CDR000075943,85252441605,PKG-008,350000000002959,2023-03-04 03:06:00,4G,302.85
CDR000075944,81149747689,PKG-002,350000000006315,2023-04-20 16:10:00,4G,1300.22
CDR000075945,81113056909,PKG-008,350000000004259,2023-09-24 19:19:00,4G,1080.49
CDR000075946,81164609880,PKG-003,350000000006605,2023-08-23 13:34:00,4G,811.62
CDR000075947,82197490769,PKG-002,350000000379076,2023-10-30 02:25:00,5G,247.53
CDR000075948,85279853682,PKG-008,350000000003303,2023-06-27 05:23:00,4G,778.38
CDR000075949,82260860717,PKG-008,350000000125483,2023-08-24 01:01:00,4G,1657.89
CDR000075950,81176731219,PKG-009,350000000007260,2023-05-14 07:20:00,3G,621.44
CDR000075951,82196179737,PKG-002,350000000005397,2023-09-02 02:08:00,5G,1791.45
CDR000075952,81128229082,PKG-006,350000000003618,2023-05-13 06:51:00,4G,261.18
CDR000075953,82233066149,PKG-009,350000000003286,2023-09-03 07:44:00,4G,754.33
CDR000075954,81132466816,PKG-010,350000000578580,2023-04-10 14:51:00,3G,1373.24
CDR000075955,82212234534,PKG-010,350000000639819,2023-03-26 20:54:00,4G,1783.26
CDR000075956,81122394834,PKG-005,350000000001164,2023-02-14 05:40:00,5G,310.88
CDR000075957,85249398498,PKG-005,350000000004775,2023-09-19 03:09:00,4G,1623.29
CDR000075958,81281417420,PKG-003,350000000002932,2023-03-07 17:03:00,4G,932.03
CDR000075959,82150792910,PKG-009,350000000766263,2023-06-01 15:48:00,5G,54.63
CDR000075960,81195108411,PKG-003,350000000001907,2023-05-12 21:34:00,5G,1206.98
CDR000075961,82124343413,PKG-010,350000000006990,2023-09-17 04:09:00,4G,1546.32
CDR000075962,82171325091,PKG-006,350000000007495,2023-03-16 04:02:00,5G,913.9
CDR000075963,81248879006,PKG-008,350000000007733,2023-08-06 11:55:00,4G,1815.85
CDR000075964,82220830610,PKG-004,350000000002568,2023-07-17 15:24:00,5G,131.24
CDR000075965,85261567501,PKG-002,350000000005187,2023-08-01 11:32:00,4G,558.3
CDR000075966,81220365292,PKG-008,350000000711744,2023-03-04 14:54:00,5G,1030.29
CDR000075967,81196604035,PKG-001,350000000008406,2023-02-10 00:51:00,4G,396.49
CDR000075968,85250321836,PKG-001,350000000235013,2023-04-09 17:07:00,4G,1536.05
CDR000075969,82288165321,PKG-002,350000000005397,2023-07-11 02:21:00,5G,1365.24
CDR000075970,81123475397,PKG-003,350000000357193,2023-08-04 07:19:00,4G,1690.06
CDR000075971,82144597371,PKG-002,350000000006755,2023-10-30 20:50:00,5G,485.68
CDR000075972,85294863612,PKG-006,350000000001997,2023-09-18 03:48:00,4G,1950.12
CDR000075973,82219071357,PKG-009,350000000003174,2023-03-27 20:56:00,4G,1212.25
CDR000075974,82118067000,PKG-001,350000000005417,2023-01-29 20:28:00,4G,1732.77
CDR000075975,82225854909,PKG-007,350000000001338,2023-06-22 05:56:00,4G,2000.78
CDR000075976,82154408485,PKG-006,350000000007019,2023-06-17 00:14:00,4G,1006.63
CDR000075977,82259799675,PKG-006,350000000008654,2023-10-13 08:12:00,4G,1026.17
CDR000075978,82116606900,PKG-004,350000000007974,2023-02-07 09:47:00,5G,652.43
CDR000075979,85220340259,PKG-008,350000000002449,2023-08-02 08:44:00,4G,1771.62
CDR000075980,81126159885,PKG-004,350000000130111,2023-09-11 08:06:00,4G,1823.12
CDR000075981,82138285427,PKG-001,350000000008511,2023-06-17 16:10:00,4G,1565.7
CDR000075982,85238560367,PKG-006,350000000001934,2023-03-01 00:44:00,5G,1584.79
CDR000075983,85290467435,PKG-002,350000000001812,2023-08-10 08:58:00,3G,147.92
CDR000075984,82212058358,PKG-001,350000000002686,2023-11-18 13:13:00,4G,1824.83
CDR000075985,81213403174,PKG-003,350000000004711,2023-11-11 00:48:00,4G,115.82
CDR000075986,81142895905,PKG-008,350000000004662,2023-09-13 16:01:00,4G,1094.52
CDR000075987,82163108268,PKG-007,350000000003208,2023-02-19 20:28:00,4G,576.79
CDR000075988,85299371947,PKG-008,350000000006036,2023-10-22 15:11:00,4G,805.41
CDR000075989,81217320480,PKG-010,350000000001284,2023-04-17 05:33:00,4G,810.79
CDR000075990,85267774832,PKG-004,350000000007375,2023-02-15 13:01:00,4G,485.07
CDR000075991,82235233521,PKG-006,350000000552606,2023-05-20 13:09:00,4G,913.16
CDR000075992,81157069012,PKG-003,350000000690854,2023-03-02 07:16:00,3G,1376.68
CDR000075993,82172893473,PKG-001,350000000666298,2023-12-10 04:28:00,4G,1774.42
CDR000075994,85293091766,PKG-009,350000000234225,2023-09-11 05:22:00,5G,1475.31
CDR000075995,82287529837,PKG-009,350000000001792,2023-05-08 17:57:00,5G,1135.78
CDR000075996,81153390580,PKG-003,350000000007538,2023-05-11 21:28:00,3G,890.68
CDR000075997,82224404423,PKG-008,350000000005108,2023-07-17 16:19:00,4G,234.41
CDR000075998,81213821091,PKG-004,350000000336721,2023-06-19 22:47:00,5G,2023.11
CDR000075999,82154944733,PKG-010,350000000001804,2023-08-08 21:22:00,3G,1326.43
CDR000076000,85249060902,PKG-006,350000000002126,2023-09-26 12:17:00,3G,1473.22
CDR000076001,81163977520,PKG-001,350000009999999,2023-04-26 11:38:00,4G,230.87
CDR000076002,85244564079,PKG-002,350000000006395,2023-02-23 02:36:00,4G,1475.64
CDR000076003,85253034886,PKG-005,350000000534566,2023-03-03 14:53:00,4G,687.17
CDR000076004,85292161806,PKG-001,350000000309850,2023-10-06 02:49:00,4G,1805.98
CDR000076005,81230096149,PKG-002,350000000006900,2023-04-21 15:55:00,4G,1141.31
CDR000076006,81111525572,PKG-010,350000000008090,2023-10-23 12:00:00,4G,1865.2
CDR000076007,81181724488,PKG-004,350000000223905,2023-04-28 13:06:00,5G,373.84
CDR000076008,81227640057,PKG-003,350000000007810,2023-07-15 22:52:00,5G,647.52
CDR000076009,82248784862,PKG-008,350000000004290,2023-09-10 17:52:00,4G,1130.24
CDR000076010,82299783515,PKG-008,350000000006157,2023-03-17 16:02:00,4G,2022.21
CDR000076011,81117451939,PKG-010,350000000003626,2023-11-12 09:34:00,5G,788.59
CDR000076012,85228348518,PKG-006,350000000006640,2023-07-09 21:13:00,4G,1501.23
CDR000076013,81193959121,PKG-007,350000000883856,2023-02-25 15:46:00,5G,1215.95
CDR000076014,81165982960,PKG-007,350000000008203,2023-07-25 06:36:00,4G,1810.82
CDR000076015,81224365124,PKG-002,350000000807105,2023-04-25 05:55:00,4G,686.04
CDR000076016,85245554184,PKG-001,350000000006188,2023-11-10 14:19:00,5G,188.61
CDR000076017,82112841512,PKG-008,350000000006785,2023-08-23 08:35:00,5G,228.17
CDR000076018,82290411758,PKG-006,350000000007488,2023-11-06 05:18:00,4G,1235.18
CDR000076019,82118343310,PKG-001,350000009999999,2023-06-22 12:50:00,4G,1228.98
CDR000076020,81296116161,PKG-009,350000000004021,2023-08-30 22:36:00,4G,1277.7
CDR000076021,81171086294,PKG-008,350000000001410,2023-10-06 22:31:00,4G,1757.53
CDR000076022,81223266371,PKG-001,350000000003087,2023-07-15 17:11:00,4G,1658.33
CDR000076023,81155347220,PKG-010,350000000502966,2023-07-30 19:27:00,4G,1250.27
CDR000076024,82229298428,PKG-005,350000000538453,2023-02-04 08:41:00,4G,1835.3
CDR000076025,81157015132,PKG-005,350000000002266,2023-03-20 13:37:00,4G,1474.45
CDR000076026,82286875667,PKG-009,350000000007628,2023-06-16 18:27:00,4G,754.22
CDR000076027,81237478100,PKG-005,350000000003797,2023-03-07 22:49:00,4G,1036.62
CDR000076028,82188272565,PKG-010,350000000005580,2023-11-08 20:25:00,4G,1337.55
CDR000076029,81188834707,PKG-010,350000000002604,2023-11-09 16:33:00,4G,857.8
CDR000076030,82249917667,PKG-006,350000000002970,2023-03-05 20:37:00,4G,1676.99
CDR000076031,81229362219,PKG-001,350000000003388,2023-04-04 16:00:00,5G,1964.15
CDR000076032,82231388135,PKG-005,350000000006655,2023-03-13 12:02:00,4G,1077.11
CDR000076033,82124481207,PKG-007,350000000767936,2023-07-28 03:02:00,3G,1043.1
CDR000076034,82155442696,PKG-010,350000000003863,2023-07-20 14:29:00,4G,712.03
CDR000076035,81230038997,PKG-010,350000000827811,2023-10-24 04:48:00,4G,337.95
CDR000076036,85284176609,PKG-004,350000000004878,2023-10-05 11:00:00,5G,672.94
CDR000076037,85282270315,PKG-006,350000000994712,2023-02-05 11:00:00,4G,693.59
CDR000076038,82150869206,PKG-007,350000000003903,2023-10-21 12:19:00,4G,835.0
CDR000076039,82257981542,PKG-001,350000000006858,2023-07-19 15:02:00,4G,154.79
CDR000076040,81260422781,PKG-009,350000000004309,2023-03-06 12:05:00,4G,1019.78
CDR000076041,82219277577,PKG-007,350000000156353,2023-01-29 15:18:00,4G,541.88
CDR000076042,81126116816,PKG-006,350000000007318,2023-06-13 06:19:00,3G,338.31
CDR000076043,85251253129,PKG-008,350000009999999,2023-09-13 04:41:00,4G,1332.8
CDR000076044,82292510114,PKG-010,350000000405110,2023-08-23 13:53:00,4G,1906.08
CDR000076045,82115789374,PKG-008,350000000008167,2023-08-27 10:02:00,3G,1286.68
CDR000076046,85235843905,PKG-009,350000000006079,2023-11-24 06:52:00,4G,1125.76
CDR000076047,85258771022,PKG-005,350000000004104,2023-09-07 22:53:00,4G,1100.42
CDR000076048,82295457442,PKG-010,350000000006503,2023-07-13 08:34:00,4G,1878.96
CDR000076049,81163329889,PKG-009,350000000005476,2023-09-27 07:23:00,4G,1102.25
CDR000076050,85279589730,PKG-006,350000000001283,2023-06-26 06:11:00,3G,637.6
